sequenceID	m49_country.display_name	gb_length	non_n_length	gb_genotype	recogniser_genotypes	reverse_complement	rotation
KF471655	Iran	3182	3182	D	D	FALSE	0
KF471656	Iran	3182	3182	D	D	FALSE	0
KF471657	Iran	3182	3182	D	D	FALSE	0
KF471658	Iran	3182	3182	D	D	FALSE	0
KF471659	Iran	3182	3182	D	D	FALSE	0
KF471660	Iran	3182	3182	D	D	FALSE	0
KF475982	South Africa	1991	1991	-	A	FALSE	1195
KF475983	South Africa	1991	1991	-	A	FALSE	1195
KF475984	South Africa	1991	1991	-	A	FALSE	1195
KF475985	South Africa	1991	1991	-	A	FALSE	1195
KF475986	South Africa	1991	1991	-	A	FALSE	1195
KF475987	South Africa	1991	1991	-	A	FALSE	1195
KF475988	South Africa	1991	1991	-	A	FALSE	1195
KF475989	South Africa	1991	1991	-	A	FALSE	1195
KF475990	South Africa	1991	1991	-	A	FALSE	1195
KF475991	South Africa	1991	1991	-	A	FALSE	1195
KF475992	South Africa	1991	1991	-	A	FALSE	1195
KF475993	South Africa	1991	1991	-	A	FALSE	1195
KF475994	South Africa	1991	1991	-	A	FALSE	1195
KF475995	South Africa	1991	1991	-	A	FALSE	1195
KF475996	South Africa	1991	1991	-	A	FALSE	1195
KF475997	South Africa	1991	1991	-	A	FALSE	1195
KF475998	South Africa	1991	1991	-	A	FALSE	1195
KF475999	South Africa	1991	1991	-	A	FALSE	1195
KF476000	South Africa	1991	1991	-	A	FALSE	1195
KF476001	South Africa	1991	1991	-	A	FALSE	1195
KF476002	South Africa	1991	1991	-	A	FALSE	1195
KF476003	South Africa	1991	1991	-	A	FALSE	1195
KF476004	South Africa	1991	1991	-	A	FALSE	1195
KF476005	South Africa	1991	1991	-	A	FALSE	1195
KF476006	South Africa	1991	1991	-	A	FALSE	1195
KF476007	South Africa	1991	1991	-	A	FALSE	1195
KF476008	South Africa	1991	1991	-	A	FALSE	1195
KF476009	South Africa	1991	1991	-	A	FALSE	1195
KF476010	South Africa	1991	1991	-	A	FALSE	1195
KF476011	South Africa	1991	1991	-	A	FALSE	1195
KF476012	South Africa	1991	1991	-	A	FALSE	1195
KF476013	South Africa	1991	1991	-	A	FALSE	1195
KF476014	South Africa	1991	1991	-	A	FALSE	1195
KF476015	South Africa	1991	1991	-	A	FALSE	1195
KF476016	South Africa	1991	1991	-	A	FALSE	1195
KF476017	South Africa	1991	1990	-	A	FALSE	1195
KF476018	South Africa	1991	1991	-	A	FALSE	1195
KF476019	South Africa	1991	1991	-	A	FALSE	1195
KF476020	South Africa	1991	1991	-	A	FALSE	1195
KF476021	South Africa	1991	1991	-	A	FALSE	1195
KF476022	South Africa	1991	1991	-	A	FALSE	1195
KF476023	South Africa	1991	1991	-	A	FALSE	1195
KF476024	South Africa	1991	1991	-	A	FALSE	1195
KF476025	South Africa	1991	1990	-	A	FALSE	1195
KF476026	South Africa	1991	1991	-	A	FALSE	1195
KF476027	South Africa	1991	1991	-	A	FALSE	1195
KF476028	South Africa	1958	1958	-	D	FALSE	1195
KF476029	South Africa	1958	1958	-	D	FALSE	1195
KF476030	South Africa	1958	1958	-	D	FALSE	1195
KF482899	Pakistan	489	489	D	D	FALSE	153
KF482900	Pakistan	489	489	D	D	FALSE	153
KF485389	Argentina	3215	3215	C	C	FALSE	0
KF485390	Argentina	3215	3215	C	C	FALSE	0
KF495606	China	3197	3197	C	C	FALSE	0
KF498977	Bangladesh	957	957	D	D	FALSE	648
KF498978	Bangladesh	957	957	C	C	FALSE	639
KF498979	Bangladesh	957	957	C	C	FALSE	639
KF498980	Bangladesh	954	954	D	D	FALSE	645
KF498981	Bangladesh	957	957	A	A	FALSE	651
KF498982	Bangladesh	945	945	C	C	FALSE	693
KF498983	Bangladesh	969	969	C	C	FALSE	636
KF498984	Bangladesh	933	933	A	A	FALSE	639
KF498985	Bangladesh	906	906	D	D	FALSE	648
KF498986	Bangladesh	882	882	D	D	FALSE	639
KF498987	Bangladesh	951	951	C	C	FALSE	693
KF498988	Bangladesh	981	981	A	A	FALSE	705
KF498989	Bangladesh	987	987	C	C	FALSE	693
KF498990	Bangladesh	951	951	A	A	FALSE	705
KF498991	Bangladesh	948	948	D	D	FALSE	702
KF498992	Bangladesh	924	924	C	C	FALSE	636
KF498993	Bangladesh	939	939	C	C	FALSE	627
KF498994	Bangladesh	978	978	D	D	FALSE	705
KF498995	Bangladesh	966	966	A	D	FALSE	652
KF498996	Bangladesh	924	924	C	C	FALSE	627
KF498997	Bangladesh	951	951	A	A	FALSE	645
KF498998	Bangladesh	1092	1092	C	C	FALSE	684
KF498999	Bangladesh	993	993	C	C	FALSE	693
KF499000	Bangladesh	999	999	D	D	FALSE	705
KF499001	Bangladesh	999	999	D	D	FALSE	702
KF499002	Bangladesh	888	888	D	D	FALSE	642
KF499003	Bangladesh	957	957	C	C	FALSE	639
KF499004	Bangladesh	957	957	C	C	FALSE	639
KF499005	Bangladesh	978	978	C	C	FALSE	687
KF499006	Bangladesh	960	960	A	A	FALSE	651
KF499007	Bangladesh	975	975	A	A	FALSE	645
KF499008	Bangladesh	987	987	C	C	FALSE	693
KF499009	Bangladesh	900	900	D	D	FALSE	648
KF499010	Bangladesh	906	906	C	C	FALSE	633
KF499011	Bangladesh	930	930	C	C	FALSE	630
KF499012	Bangladesh	906	906	C	C	FALSE	624
KF499013	Bangladesh	891	891	D	D	FALSE	639
KF499014	Bangladesh	993	993	A	A	FALSE	705
KF499015	Bangladesh	984	984	C	C	FALSE	693
KF584059	Argentina	691	691	D	D	FALSE	0
KF584060	Argentina	449	449	D	D	FALSE	0
KF584061	Argentina	449	449	D	D/E	FALSE	0
KF584062	Argentina	449	448	D	D/E	FALSE	0
KF584063	Argentina	607	607	D	D/E	FALSE	0
KF584064	Argentina	338	338	D	D/E	FALSE	0
KF584065	Argentina	331	330	D	D/E	FALSE	0
KF584066	Argentina	449	449	D	D/E	FALSE	0
KF584067	Argentina	449	449	D	D/E	FALSE	0
KF584068	Argentina	449	448	D	D/E	FALSE	0
KF584069	Argentina	611	611	D	D/E	FALSE	0
KF584070	Argentina	783	783	D	D	FALSE	0
KF584071	Argentina	611	611	D	D/E	FALSE	0
KF584072	Argentina	611	611	D	D/E	FALSE	0
KF584073	Argentina	611	611	D	D/E	FALSE	0
KF584074	Argentina	612	612	D	D/E	FALSE	0
KF584075	Argentina	611	611	D	D/E	FALSE	0
KF584076	Argentina	629	629	D	D	FALSE	0
KF584077	Argentina	1427	1427	D	D	FALSE	0
KF584078	Argentina	788	788	D	D	FALSE	0
KF584079	Argentina	1427	1427	D	D	FALSE	0
KF584080	Argentina	789	789	D	D	FALSE	0
KF584081	Argentina	1427	1427	D	D	FALSE	0
KF584082	Argentina	1021	1021	D	D	FALSE	0
KF584083	Argentina	619	619	D	D/E	FALSE	0
KF584084	Argentina	619	619	D	D/E	FALSE	0
KF584085	Argentina	619	619	D	D/E	FALSE	0
KF584086	Argentina	619	619	D	D/E	FALSE	0
KF584087	Argentina	619	619	D	D/E	FALSE	0
KF584088	Argentina	619	619	D	D/E	FALSE	0
KF584089	Argentina	1359	1359	D	D	FALSE	0
KF584090	Argentina	1427	1427	D	D	FALSE	0
KF584091	Argentina	1427	1427	D	D	FALSE	0
KF584092	Argentina	1427	1427	D	D	FALSE	0
KF584093	Argentina	1427	1427	D	D	FALSE	0
KF584094	Argentina	1419	1419	D	D	FALSE	0
KF584095	Argentina	1419	1419	D	D	FALSE	0
KF584096	Argentina	1419	1419	D	D	FALSE	0
KF584097	Argentina	1427	1427	D	D	FALSE	0
KF584098	Argentina	1427	1427	D	D	FALSE	0
KF584099	Argentina	788	788	D	D	FALSE	0
KF584100	Argentina	1427	1427	D	D	FALSE	0
KF584101	Argentina	1427	1427	D	D	FALSE	0
KF584102	Argentina	1427	1427	D	D	FALSE	0
KF584103	Argentina	415	415	D	D/E	FALSE	0
KF584104	Argentina	1427	1427	D	D	FALSE	0
KF584105	Argentina	1079	1079	D	D	FALSE	0
KF584106	Argentina	1427	1427	D	D	FALSE	0
KF584107	Argentina	1427	1427	D	D	FALSE	0
KF584108	Argentina	1427	1427	D	D	FALSE	0
KF584109	Argentina	718	718	D	D	FALSE	0
KF584110	Argentina	432	432	D	D/E	FALSE	0
KF584111	Argentina	432	430	D	D/E	FALSE	0
KF584112	Argentina	432	432	D	D/E	FALSE	0
KF584113	Argentina	432	432	D	D	FALSE	0
KF584114	Argentina	432	429	D	D	FALSE	0
KF584115	Argentina	433	433	D	D/E	FALSE	0
KF584116	Argentina	432	430	D	D	FALSE	0
KF584117	Argentina	264	264	D	D	FALSE	0
KF584118	Argentina	501	499	D	D/E	FALSE	0
KF584119	Argentina	509	507	D	D/E	FALSE	0
KF584120	Argentina	441	441	D	D/E	FALSE	0
KF584121	Argentina	622	622	D	D	FALSE	0
KF584122	Argentina	509	508	D	D/E	FALSE	0
KF584123	Argentina	474	474	D	D	FALSE	0
KF584124	Argentina	422	415	D	D/E	FALSE	0
KF584125	Argentina	572	567	D	D/E	FALSE	0
KF584126	Argentina	513	512	D	D/E	FALSE	0
KF584127	Argentina	609	605	D	D/E	FALSE	0
KF584128	Argentina	581	581	D	D/E	FALSE	0
KF584129	Argentina	619	619	D	D/E	FALSE	0
KF584130	Argentina	616	616	D	D/E	FALSE	0
KF584131	Argentina	614	610	D	D/E	FALSE	0
KF584132	Argentina	409	396	D	D	FALSE	0
KF584133	Argentina	600	600	D	D/E	FALSE	0
KF584134	Argentina	495	495	D	D	FALSE	0
KF584135	Argentina	596	595	D	D/E	FALSE	0
KF584136	Argentina	505	501	D	D/E	FALSE	0
KF584137	Argentina	603	601	D	D/E	FALSE	0
KF584138	Argentina	395	391	D	D	FALSE	0
KF584139	Argentina	604	601	D	D/E	FALSE	0
KF584140	Argentina	335	335	D	D	FALSE	0
KF584141	Argentina	617	613	D	D/E	FALSE	0
KF584142	Argentina	617	616	D	D/E	FALSE	0
KF584143	Argentina	592	590	D	D	FALSE	0
KF584144	Argentina	621	621	D	D/E	FALSE	0
KF584145	Argentina	607	607	D	D/E	FALSE	0
KF584146	Argentina	436	435	D	D	FALSE	0
KF584147	Argentina	456	456	D	D	FALSE	0
KF584148	Argentina	438	438	D	D	FALSE	0
KF584149	Argentina	438	438	D	D	FALSE	0
KF584150	Argentina	438	437	D	D	FALSE	0
KF584151	Argentina	435	433	D	D	FALSE	0
KF584152	Argentina	438	438	D	D	FALSE	0
KF584153	Argentina	438	438	D	D	FALSE	0
KF584154	Argentina	416	413	D	D	FALSE	0
KF584155	Argentina	414	412	D	D	FALSE	0
KF584156	Argentina	519	513	D	D/E	FALSE	0
KF584157	Argentina	451	449	D	D	FALSE	0
KF584158	Argentina	3174	3174	D	D	FALSE	0
KF584159	Argentina	3174	3174	D	D	FALSE	0
KF584160	Argentina	3182	3182	D	D	FALSE	0
KF584161	Argentina	3182	3182	D	D	FALSE	0
KF584162	Argentina	3182	3182	D	D	FALSE	0
KF584163	Argentina	3182	3182	D	D	FALSE	0
KF584164	Argentina	3182	3182	D	D	FALSE	0
KF584165	Argentina	3182	3182	D	D	FALSE	0
KF584166	Argentina	3182	3182	D	D	FALSE	0
KF631234	India	660	660	-	D	FALSE	0
KF631235	India	607	607	-	C	FALSE	0
KF631236	India	622	622	-	D	FALSE	0
KF631237	India	657	657	-	D	FALSE	0
KF631238	India	571	571	-	D	FALSE	0
KF631239	India	591	591	-	D	FALSE	0
KF631240	India	577	577	-	D	FALSE	0
KF631241	India	609	609	-	D	FALSE	0
KF631242	India	652	652	-	D	FALSE	0
KF631243	India	603	603	-	D	FALSE	0
KF631244	India	622	622	-	D	FALSE	0
KF631245	India	669	669	-	C	FALSE	0
KF631246	India	675	675	-	D	FALSE	0
KF631247	India	675	675	-	D	FALSE	0
KF631248	India	667	667	-	D	FALSE	0
KF631249	India	648	648	-	D	FALSE	0
KF631250	India	669	669	-	D	FALSE	0
KF631251	India	690	690	-	D	FALSE	0
KF631252	India	672	672	-	D	FALSE	0
KF631253	India	675	675	-	D	FALSE	0
KF631254	India	675	675	-	C	FALSE	0
KF631255	India	665	665	-	D	FALSE	0
KF631256	India	669	669	-	D	FALSE	0
KF631257	India	669	669	-	D	FALSE	0
KF631258	India	690	690	-	D	FALSE	0
KF631259	India	688	688	-	A	FALSE	0
KF631260	India	675	675	-	D	FALSE	0
KF631261	India	684	684	-	D	FALSE	0
KF631262	India	675	675	-	C	FALSE	0
KF631263	India	660	660	-	D	FALSE	0
KF631264	India	658	658	-	D	FALSE	0
KF631265	India	660	660	-	D	FALSE	0
KF631266	India	660	660	-	A	FALSE	0
KF631267	India	675	675	-	D	FALSE	0
KF631268	India	668	668	-	C	FALSE	0
KF631269	India	657	657	-	D	FALSE	0
KF631270	India	660	660	-	D	FALSE	0
KF631271	India	667	667	-	D	FALSE	0
KF631272	India	675	675	-	D	FALSE	0
KF631273	India	685	685	-	D	FALSE	0
KF631274	India	658	658	-	D	FALSE	0
KF631275	India	694	694	-	D	FALSE	0
KF631276	India	694	694	-	D	FALSE	0
KF631277	India	684	684	-	D	FALSE	0
KF631278	India	666	666	-	C	FALSE	0
KF631279	India	687	687	-	D	FALSE	0
KF631280	India	679	679	-	D	FALSE	0
KF631281	India	661	661	-	D	FALSE	0
KF631282	India	660	660	-	A	FALSE	0
KF631283	India	660	660	-	D	FALSE	0
KF631284	India	672	672	-	D	FALSE	0
KF631285	India	678	678	-	D	FALSE	0
KF631286	India	660	660	-	D	FALSE	0
KF631287	India	663	663	-	D	FALSE	0
KF631288	India	697	697	-	D	FALSE	0
KF631289	India	675	675	-	D	FALSE	0
KF631290	India	697	697	-	D	FALSE	0
KF631291	India	698	698	-	D	FALSE	0
KF631292	India	678	678	-	D	FALSE	0
KF631293	India	678	678	-	D	FALSE	0
KF631294	India	699	699	-	D	FALSE	0
KF631295	India	678	678	-	D	FALSE	0
KF631296	India	669	669	-	D	FALSE	0
KF631297	India	675	675	-	D	FALSE	0
KF631298	India	690	690	-	D	FALSE	0
KF631299	India	687	687	-	D	FALSE	0
KF631300	India	699	699	-	D	FALSE	0
KF631301	India	711	711	-	D	FALSE	0
KF631302	India	685	685	-	D	FALSE	0
KF631303	India	684	684	-	D	FALSE	0
KF631304	India	708	708	-	D	FALSE	0
KF631305	India	699	699	-	D	FALSE	0
KF631306	India	678	678	-	A	FALSE	0
KF679988	India	3138	3138	D	D	FALSE	0
KF679989	India	3182	3182	D	D	FALSE	0
KF679990	India	3182	3182	D	D	FALSE	0
KF679991	India	3167	3167	D	D	FALSE	0
KF679992	India	3182	3182	D	D	FALSE	0
KF679993	India	3182	3182	D	D	FALSE	0
KF679994	India	3182	3182	D	D	FALSE	0
KF679995	India	3182	3182	D	D	FALSE	0
KF679996	India	3182	3182	D	D	FALSE	0
KF679997	India	3182	3182	D	D	FALSE	0
KF679998	India	3182	3182	D	D	FALSE	0
KF680546	China	678	678	-	B	FALSE	0
KF717530	China	552	552	-	C	FALSE	0
KF741875	Malaysia	560	560	B	B	FALSE	0
KF741876	Malaysia	569	569	B	B	FALSE	0
KF741878	Malaysia	309	309	B	B	FALSE	0
KF741879	Malaysia	310	310	B	B	FALSE	0
KF741880	Malaysia	313	313	B	B	FALSE	0
KF741881	Malaysia	306	306	B	B	FALSE	0
KF741882	Malaysia	314	314	B	B	FALSE	0
KF741883	Malaysia	310	310	B	B	FALSE	0
KF741884	Malaysia	307	307	B	B	FALSE	0
KF741885	Malaysia	307	307	B	B	FALSE	0
KF741886	Malaysia	303	303	B	B	FALSE	0
KF741887	Malaysia	681	681	B	B	FALSE	0
KF741888	Malaysia	310	310	B	B	FALSE	0
KF741889	Malaysia	308	308	B	B	FALSE	0
KF741890	Malaysia	568	568	B	B	FALSE	0
KF741892	Malaysia	543	543	C	C	FALSE	0
KF741893	Malaysia	570	570	C	C	FALSE	0
KF741894	Malaysia	308	308	C	C	FALSE	0
KF741895	Malaysia	310	310	C	C	FALSE	0
KF741896	Malaysia	307	307	C	B/C	FALSE	0
KF741897	Malaysia	384	384	C	C	FALSE	0
KF741898	Malaysia	294	294	C	C	FALSE	0
KF741899	Malaysia	562	562	C	C	FALSE	0
KF741900	Malaysia	307	307	C	C	FALSE	0
KF741901	Malaysia	310	310	C	C	FALSE	0
KF741902	Malaysia	312	312	C	C	FALSE	0
KF741903	Malaysia	319	319	C	C	FALSE	0
KF741905	Malaysia	307	307	C	C	FALSE	0
KF741906	Malaysia	308	308	C	C	FALSE	0
KF741907	Malaysia	309	309	C	C	FALSE	0
KF741908	Malaysia	310	310	C	C	FALSE	0
KF766958	South Africa	206	206	A	A	FALSE	0
KF766959	South Africa	206	206	A	A	FALSE	0
KF766960	South Africa	206	206	A	A	FALSE	0
KF766961	South Africa	206	206	A	A	FALSE	0
KF766962	South Africa	206	206	A	A	FALSE	0
KF766963	South Africa	206	206	A	A	FALSE	0
KF766964	South Africa	206	206	A	A/D	FALSE	0
KF766965	South Africa	206	206	A	A	FALSE	0
KF766966	South Africa	206	206	A	A	FALSE	0
KF766967	South Africa	206	206	A	A	FALSE	0
KF766968	South Africa	206	206	A	A	FALSE	0
KF766969	South Africa	206	206	A	A/D	FALSE	0
KF766970	South Africa	206	206	A	A	FALSE	0
KF766971	South Africa	206	206	A	A	FALSE	0
KF766972	South Africa	206	206	A	A	FALSE	0
KF766973	South Africa	206	206	A	A/D	FALSE	0
KF766974	South Africa	206	206	A	A	FALSE	0
KF766975	South Africa	206	206	A	A	FALSE	0
KF766976	South Africa	206	206	A	A	FALSE	0
KF766977	South Africa	206	206	A	A	FALSE	0
KF766978	South Africa	206	206	A	A	FALSE	0
KF766979	South Africa	206	206	A	A	FALSE	0
KF766980	South Africa	206	206	A	A	FALSE	0
KF766981	South Africa	206	206	A	A	FALSE	0
KF766982	South Africa	206	206	A	A	FALSE	0
KF766983	South Africa	206	206	A	A	FALSE	0
KF766984	South Africa	206	206	A	A	FALSE	0
KF766985	South Africa	206	206	A	A	FALSE	0
KF766986	South Africa	206	206	A	A	FALSE	0
KF766987	South Africa	206	206	A	A	FALSE	0
KF766988	South Africa	206	206	A	A	FALSE	0
KF766989	South Africa	206	206	A	A	FALSE	0
KF766990	South Africa	206	206	A	A	FALSE	0
KF766991	South Africa	206	206	A	A	FALSE	0
KF766992	South Africa	206	206	A	A	FALSE	0
KF766993	South Africa	206	206	A	A	FALSE	0
KF766994	South Africa	206	206	A	A	FALSE	0
KF766995	South Africa	206	206	A	A	FALSE	0
KF766996	South Africa	206	206	A	A	FALSE	0
KF766997	South Africa	206	206	A	A	FALSE	0
KF766998	South Africa	206	206	A	A	FALSE	0
KF766999	South Africa	206	206	A	A	FALSE	0
KF767000	South Africa	206	206	A	A	FALSE	0
KF767001	South Africa	206	206	A	A	FALSE	0
KF767002	South Africa	206	206	A	A	FALSE	0
KF767003	South Africa	206	206	A	A	FALSE	0
KF767004	South Africa	206	206	A	A	FALSE	0
KF767005	South Africa	206	206	A	A	FALSE	0
KF767006	South Africa	206	206	A	A	FALSE	0
KF767007	South Africa	206	206	A	A	FALSE	0
KF767008	South Africa	206	206	A	A	FALSE	0
KF767009	South Africa	206	206	A	A	FALSE	0
KF767010	South Africa	206	206	A	A	FALSE	0
KF767011	South Africa	206	206	A	A	FALSE	0
KF767012	South Africa	206	206	A	A	FALSE	0
KF767013	South Africa	206	206	A	A	FALSE	0
KF767014	South Africa	206	206	A	A	FALSE	0
KF767015	South Africa	206	206	A	A	FALSE	0
KF767016	South Africa	206	206	A	A	FALSE	0
KF767017	South Africa	206	206	A	A	FALSE	0
KF767018	South Africa	206	206	A	A	FALSE	0
KF767019	South Africa	206	206	A	A	FALSE	0
KF767020	South Africa	206	206	A	A	FALSE	0
KF767021	South Africa	206	206	A	A	FALSE	0
KF767022	South Africa	206	206	A	A	FALSE	0
KF767023	South Africa	206	206	A	A	FALSE	0
KF767024	South Africa	206	206	A	A	FALSE	0
KF767025	South Africa	206	206	A	A	FALSE	0
KF767026	South Africa	206	206	A	A	FALSE	0
KF767027	South Africa	206	206	A	A	FALSE	0
KF767028	South Africa	206	206	A	A	FALSE	0
KF767029	South Africa	206	206	A	A	FALSE	0
KF767030	South Africa	206	206	A	A	FALSE	0
KF767031	South Africa	206	206	A	A	FALSE	0
KF767032	South Africa	206	206	A	A	FALSE	0
KF767033	South Africa	206	206	A	A	FALSE	0
KF767034	South Africa	206	206	A	A	FALSE	0
KF767035	South Africa	206	206	A	A	FALSE	0
KF767036	South Africa	206	206	A	A	FALSE	0
KF767037	South Africa	206	206	A	A	FALSE	0
KF767038	South Africa	206	206	A	A	FALSE	0
KF767039	South Africa	206	206	A	A	FALSE	0
KF767040	South Africa	206	206	A	A	FALSE	0
KF767041	South Africa	206	206	A	A	FALSE	0
KF767042	South Africa	206	206	A	A	FALSE	0
KF767043	South Africa	206	206	A	A	FALSE	0
KF767044	South Africa	206	206	A	A	FALSE	0
KF767045	South Africa	206	206	A	A	FALSE	0
KF767046	South Africa	206	206	A	A	FALSE	0
KF767047	South Africa	206	206	A	A	FALSE	0
KF767048	South Africa	206	206	A	A	FALSE	0
KF767049	South Africa	206	206	A	A	FALSE	0
KF767050	South Africa	206	206	A	A	FALSE	0
KF767051	South Africa	206	206	A	A	FALSE	0
KF767052	South Africa	206	206	A	A	FALSE	0
KF767053	South Africa	206	206	A	A	FALSE	0
KF767054	South Africa	206	206	A	A	FALSE	0
KF767055	South Africa	206	206	A	A	FALSE	0
KF767056	South Africa	206	206	A	A	FALSE	0
KF767057	South Africa	206	206	A	A	FALSE	0
KF767058	South Africa	206	206	A	A	FALSE	0
KF767059	South Africa	206	206	A	A	FALSE	0
KF767060	South Africa	206	206	A	A	FALSE	0
KF767061	South Africa	206	206	A	A	FALSE	0
KF767062	South Africa	206	206	A	A	FALSE	0
KF767063	South Africa	206	206	A	A	FALSE	0
KF767064	South Africa	206	206	A	A	FALSE	0
KF767065	South Africa	206	206	A	A	FALSE	0
KF767066	South Africa	206	206	A	A	FALSE	0
KF767067	South Africa	206	206	A	A	FALSE	0
KF767068	South Africa	206	206	A	A	FALSE	0
KF767069	South Africa	206	206	A	A	FALSE	0
KF767070	South Africa	206	206	A	A	FALSE	0
KF767071	South Africa	206	206	A	A	FALSE	0
KF767072	South Africa	206	206	A	A	FALSE	0
KF767073	South Africa	206	206	A	A	FALSE	0
KF767074	South Africa	206	206	A	A	FALSE	0
KF767075	South Africa	206	206	A	A	FALSE	0
KF767076	South Africa	206	206	A	A	FALSE	0
KF767077	South Africa	206	206	A	A	FALSE	0
KF767078	South Africa	206	206	A	A	FALSE	0
KF767079	South Africa	206	206	A	A	FALSE	0
KF767080	South Africa	206	206	A	A	FALSE	0
KF767081	South Africa	206	206	A	A	FALSE	0
KF767082	South Africa	206	206	A	A	FALSE	0
KF767083	South Africa	206	206	A	A	FALSE	0
KF767084	South Africa	206	206	A	A	FALSE	0
KF767085	South Africa	206	206	A	A	FALSE	0
KF767086	South Africa	206	206	A	A	FALSE	0
KF767087	South Africa	206	206	A	A/E/D	FALSE	0
KF767088	South Africa	206	206	A	E/D/A/C	FALSE	0
KF767089	South Africa	206	206	A	A	FALSE	0
KF767090	South Africa	206	206	A	E/D/C	FALSE	0
KF767091	South Africa	206	206	A	E/D/C/A	FALSE	0
KF767092	South Africa	206	206	A	A/E/D	FALSE	0
KF767093	South Africa	206	206	A	A	FALSE	0
KF767094	South Africa	206	206	A	A	FALSE	0
KF767095	South Africa	206	206	A	A/E/D	FALSE	0
KF767450	Netherlands	3248	3248	G	G	FALSE	1810
KF767451	Netherlands	3245	3245	G	G	FALSE	1807
KF767452	Netherlands	3245	3245	G	G	FALSE	1810
KF771917	United States	681	681	-	G	FALSE	0
KF771918	United States	681	681	-	A	FALSE	0
KF771919	United States	681	681	-	A	FALSE	0
KF771920	United States	681	681	-	A	FALSE	0
KF771921	United States	681	681	-	E	FALSE	0
KF771922	United States	681	681	-	A	FALSE	0
KF771923	United States	681	681	-	D	FALSE	0
KF771924	United States	681	681	-	B	FALSE	0
KF771925	United States	681	681	-	C	FALSE	0
KF771926	United States	681	681	-	E	FALSE	0
KF771927	United States	681	681	-	E	FALSE	0
KF771928	United States	681	681	-	B	FALSE	0
KF771929	United States	681	681	-	D	FALSE	0
KF771930	United States	681	681	-	E	FALSE	0
KF771931	United States	681	681	-	B	FALSE	0
KF771932	United States	681	681	-	B	FALSE	0
KF771933	United States	681	681	-	E	FALSE	0
KF771934	United States	681	681	-	C	FALSE	0
KF771935	United States	681	681	-	C	FALSE	0
KF771936	United States	681	681	-	A	FALSE	0
KF771937	United States	681	681	-	B	FALSE	0
KF771938	United States	681	681	-	D	FALSE	0
KF771939	United States	681	681	-	E	FALSE	0
KF771940	United States	681	681	-	A	FALSE	0
KF771941	United States	681	681	-	B	FALSE	0
KF771942	United States	681	681	-	B	FALSE	0
KF771943	United States	681	681	-	A	FALSE	0
KF771944	United States	681	681	-	E	FALSE	0
KF771945	United States	681	681	-	D	FALSE	0
KF771946	United States	681	681	-	A	FALSE	0
KF771947	United States	681	681	-	C	FALSE	0
KF771948	United States	681	681	-	D	FALSE	0
KF771949	United States	681	681	-	C	FALSE	0
KF771950	United States	681	681	-	B	FALSE	0
KF771951	United States	681	681	-	D	FALSE	0
KF771952	United States	681	681	-	A	FALSE	0
KF771953	United States	681	681	-	A	FALSE	0
KF771954	United States	681	681	-	B	FALSE	0
KF771955	United States	681	681	-	A	FALSE	0
KF771956	United States	681	681	-	A	FALSE	0
KF771957	United States	681	681	-	A	FALSE	0
KF771958	United States	681	681	-	A	FALSE	0
KF771959	United States	681	681	-	B	FALSE	0
KF771960	United States	681	681	-	A	FALSE	0
KF771961	United States	681	681	-	D	FALSE	0
KF771962	United States	681	681	-	A	FALSE	0
KF771963	United States	681	681	-	A	FALSE	0
KF771964	United States	681	681	-	D	FALSE	0
KF771965	United States	681	681	-	A	FALSE	0
KF771966	United States	681	681	-	B	FALSE	0
KF771967	United States	681	681	-	A	FALSE	0
KF771968	United States	681	681	-	A	FALSE	0
KF771969	United States	681	681	-	A	FALSE	0
KF771970	United States	1203	1203	-	A	FALSE	837
KF771971	United States	1020	1020	-	A	FALSE	0
KF771972	United States	1212	1212	-	B	FALSE	834
KF771973	United States	1203	1203	-	B	FALSE	834
KF771974	United States	1209	1209	-	B	FALSE	831
KF771975	United States	687	687	-	C	FALSE	0
KF771976	United States	474	474	-	D	FALSE	0
KF771977	United States	474	474	-	C	FALSE	0
KF771978	United States	474	474	-	A	FALSE	0
KF771979	United States	474	474	-	A	FALSE	0
KF771980	United States	474	474	-	A	FALSE	0
KF771981	United States	474	474	-	A	FALSE	0
KF771982	United States	474	474	-	D	FALSE	0
KF771983	United States	474	474	-	A	FALSE	0
KF771984	United States	1075	1075	-	A	FALSE	0
KF771985	United States	1204	1204	-	A	FALSE	827
KF771986	United States	1200	1200	-	A	FALSE	834
KF771987	United States	1200	1200	-	A	FALSE	834
KF779209	United States	3126	3126	D	D	FALSE	1791
KF779210	United States	3165	3165	A	A	FALSE	1791
KF779211	United States	3165	3165	A	A	FALSE	1791
KF779212	United States	3126	3126	D	D	FALSE	1791
KF779213	United States	3165	3165	A	A	FALSE	1791
KF779214	United States	3126	3126	D	D	FALSE	1788
KF779215	United States	3165	3165	A	A	FALSE	1791
KF779216	United States	3126	3126	D	D	FALSE	1791
KF779217	United States	3126	3126	D	D	FALSE	1791
KF779218	United States	3126	3126	D	D	FALSE	1791
KF779219	United States	3126	3126	D	D	FALSE	1791
KF779220	United States	3126	3126	D	D	FALSE	1791
KF779221	United States	3165	3165	A	A	FALSE	1791
KF779222	United States	3126	3126	D	D	FALSE	1791
KF779223	United States	3126	3126	D	D	FALSE	1791
KF779224	United States	3126	3126	D	D	FALSE	1791
